journal_id,period,reference,account,signed_cents
JRN-036457,2025-09,INV-25-0113,ar,2404810
JRN-036457,2025-09,INV-25-0113,revenue,-2404810
JRN-036458,2025-09,INV-25-0113,cash,2404810
JRN-036458,2025-09,INV-25-0113,ar,-2404810
JRN-036459,2025-09,COST-INV-25-0113,cogs,1442886
JRN-036459,2025-09,COST-INV-25-0113,cash,-1442886
JRN-036460,2025-09,INV-25-0114,ar,2404810
JRN-036460,2025-09,INV-25-0114,revenue,-2404810
JRN-036461,2025-09,INV-25-0114,cash,2404810
JRN-036461,2025-09,INV-25-0114,ar,-2404810
JRN-036462,2025-09,COST-INV-25-0114,cogs,1442886
JRN-036462,2025-09,COST-INV-25-0114,cash,-1442886
JRN-036463,2025-09,INV-25-0115,ar,2404810
JRN-036463,2025-09,INV-25-0115,revenue,-2404810
JRN-036464,2025-09,INV-25-0115,cash,2404810
JRN-036464,2025-09,INV-25-0115,ar,-2404810
JRN-036465,2025-09,COST-INV-25-0115,cogs,1442886
JRN-036465,2025-09,COST-INV-25-0115,cash,-1442886
JRN-036466,2025-09,INV-25-0116,ar,2404810
JRN-036466,2025-09,INV-25-0116,revenue,-2404810
JRN-036467,2025-09,INV-25-0116,cash,2404810
JRN-036467,2025-09,INV-25-0116,ar,-2404810
JRN-036468,2025-09,COST-INV-25-0116,cogs,1442886
JRN-036468,2025-09,COST-INV-25-0116,cash,-1442886
JRN-036469,2025-09,INV-25-0117,ar,2404810
JRN-036469,2025-09,INV-25-0117,revenue,-2404810
JRN-036470,2025-09,INV-25-0117,cash,2404810
JRN-036470,2025-09,INV-25-0117,ar,-2404810
JRN-036471,2025-09,COST-INV-25-0117,cogs,1442886
JRN-036471,2025-09,COST-INV-25-0117,cash,-1442886
JRN-036472,2025-09,INV-25-0118,ar,2404810
JRN-036472,2025-09,INV-25-0118,revenue,-2404810
JRN-036473,2025-09,INV-25-0118,cash,2404810
JRN-036473,2025-09,INV-25-0118,ar,-2404810
JRN-036474,2025-09,COST-INV-25-0118,cogs,1442886
JRN-036474,2025-09,COST-INV-25-0118,cash,-1442886
JRN-036475,2025-09,INV-25-0119,ar,2404810
JRN-036475,2025-09,INV-25-0119,revenue,-2404810
JRN-036476,2025-09,INV-25-0119,cash,2404810
JRN-036476,2025-09,INV-25-0119,ar,-2404810
JRN-036477,2025-09,COST-INV-25-0119,cogs,1442886
JRN-036477,2025-09,COST-INV-25-0119,cash,-1442886
JRN-036478,2025-09,INV-25-0120,ar,2404810
JRN-036478,2025-09,INV-25-0120,revenue,-2404810
JRN-036479,2025-09,INV-25-0120,cash,2404810
JRN-036479,2025-09,INV-25-0120,ar,-2404810
JRN-036480,2025-09,COST-INV-25-0120,cogs,1442886
JRN-036480,2025-09,COST-INV-25-0120,cash,-1442886
JRN-036481,2025-09,INV-25-0121,ar,2404810
JRN-036481,2025-09,INV-25-0121,revenue,-2404810
JRN-036482,2025-09,INV-25-0121,cash,2404810
JRN-036482,2025-09,INV-25-0121,ar,-2404810
JRN-036483,2025-09,COST-INV-25-0121,cogs,1442886
JRN-036483,2025-09,COST-INV-25-0121,cash,-1442886
JRN-036484,2025-09,INV-25-0122,ar,2404810
JRN-036484,2025-09,INV-25-0122,revenue,-2404810
JRN-036485,2025-09,INV-25-0122,cash,2404810
JRN-036485,2025-09,INV-25-0122,ar,-2404810
JRN-036486,2025-09,COST-INV-25-0122,cogs,1442886
JRN-036486,2025-09,COST-INV-25-0122,cash,-1442886
JRN-036487,2025-09,INV-25-0123,ar,2404810
JRN-036487,2025-09,INV-25-0123,revenue,-2404810
JRN-036488,2025-09,INV-25-0123,cash,2404810
JRN-036488,2025-09,INV-25-0123,ar,-2404810
JRN-036489,2025-09,COST-INV-25-0123,cogs,1442886
JRN-036489,2025-09,COST-INV-25-0123,cash,-1442886
JRN-036490,2025-09,INV-25-0124,ar,2404810
JRN-036490,2025-09,INV-25-0124,revenue,-2404810
JRN-036491,2025-09,INV-25-0124,cash,2404810
JRN-036491,2025-09,INV-25-0124,ar,-2404810
JRN-036492,2025-09,COST-INV-25-0124,cogs,1442886
JRN-036492,2025-09,COST-INV-25-0124,cash,-1442886
JRN-036493,2025-09,INV-25-0125,ar,2404810
JRN-036493,2025-09,INV-25-0125,revenue,-2404810
JRN-036494,2025-09,INV-25-0125,cash,2404810
JRN-036494,2025-09,INV-25-0125,ar,-2404810
JRN-036495,2025-09,COST-INV-25-0125,cogs,1442886
JRN-036495,2025-09,COST-INV-25-0125,cash,-1442886
JRN-036496,2025-09,INV-25-0126,ar,2404810
JRN-036496,2025-09,INV-25-0126,revenue,-2404810
JRN-036497,2025-09,INV-25-0126,cash,2404810
JRN-036497,2025-09,INV-25-0126,ar,-2404810
JRN-036498,2025-09,COST-INV-25-0126,cogs,1442886
JRN-036498,2025-09,COST-INV-25-0126,cash,-1442886
JRN-036499,2025-09,INV-25-0127,ar,2404810
JRN-036499,2025-09,INV-25-0127,revenue,-2404810
JRN-036500,2025-09,INV-25-0127,cash,2404810
JRN-036500,2025-09,INV-25-0127,ar,-2404810
JRN-036501,2025-09,COST-INV-25-0127,cogs,1442886
JRN-036501,2025-09,COST-INV-25-0127,cash,-1442886
JRN-036502,2025-09,INV-25-0128,ar,2404810
JRN-036502,2025-09,INV-25-0128,revenue,-2404810
JRN-036503,2025-09,INV-25-0128,cash,2404810
JRN-036503,2025-09,INV-25-0128,ar,-2404810
JRN-036504,2025-09,COST-INV-25-0128,cogs,1442886
JRN-036504,2025-09,COST-INV-25-0128,cash,-1442886
JRN-036505,2025-09,INV-25-0129,ar,2404810
JRN-036505,2025-09,INV-25-0129,revenue,-2404810
JRN-036506,2025-09,INV-25-0129,cash,2404810
JRN-036506,2025-09,INV-25-0129,ar,-2404810
JRN-036507,2025-09,COST-INV-25-0129,cogs,1442886
JRN-036507,2025-09,COST-INV-25-0129,cash,-1442886
JRN-036508,2025-09,INV-25-0130,ar,2404810
JRN-036508,2025-09,INV-25-0130,revenue,-2404810
JRN-036509,2025-09,INV-25-0130,cash,2404810
JRN-036509,2025-09,INV-25-0130,ar,-2404810
JRN-036510,2025-09,COST-INV-25-0130,cogs,1442886
JRN-036510,2025-09,COST-INV-25-0130,cash,-1442886
JRN-036511,2025-09,INV-25-0131,ar,2404810
JRN-036511,2025-09,INV-25-0131,revenue,-2404810
JRN-036512,2025-09,INV-25-0131,cash,2404810
JRN-036512,2025-09,INV-25-0131,ar,-2404810
JRN-036513,2025-09,COST-INV-25-0131,cogs,1442886
JRN-036513,2025-09,COST-INV-25-0131,cash,-1442886
JRN-036514,2025-09,INV-25-0132,ar,2404810
JRN-036514,2025-09,INV-25-0132,revenue,-2404810
JRN-036515,2025-09,INV-25-0132,cash,2404810
JRN-036515,2025-09,INV-25-0132,ar,-2404810
JRN-036516,2025-09,COST-INV-25-0132,cogs,1442886
JRN-036516,2025-09,COST-INV-25-0132,cash,-1442886
JRN-036517,2025-09,INV-25-0133,ar,2404810
JRN-036517,2025-09,INV-25-0133,revenue,-2404810
JRN-036518,2025-09,INV-25-0133,cash,2404810
JRN-036518,2025-09,INV-25-0133,ar,-2404810
JRN-036519,2025-09,COST-INV-25-0133,cogs,1442886
JRN-036519,2025-09,COST-INV-25-0133,cash,-1442886
JRN-036520,2025-09,INV-25-0134,ar,2404810
JRN-036520,2025-09,INV-25-0134,revenue,-2404810
JRN-036521,2025-09,INV-25-0134,cash,2404810
JRN-036521,2025-09,INV-25-0134,ar,-2404810
JRN-036522,2025-09,COST-INV-25-0134,cogs,1442886
JRN-036522,2025-09,COST-INV-25-0134,cash,-1442886
JRN-036523,2025-09,INV-25-0135,ar,2404810
JRN-036523,2025-09,INV-25-0135,revenue,-2404810
JRN-036524,2025-09,INV-25-0135,cash,2404810
JRN-036524,2025-09,INV-25-0135,ar,-2404810
JRN-036525,2025-09,COST-INV-25-0135,cogs,1442886
JRN-036525,2025-09,COST-INV-25-0135,cash,-1442886
JRN-036526,2025-09,INV-25-0136,ar,2404810
JRN-036526,2025-09,INV-25-0136,revenue,-2404810
JRN-036527,2025-09,INV-25-0136,cash,2404810
JRN-036527,2025-09,INV-25-0136,ar,-2404810
JRN-036528,2025-09,COST-INV-25-0136,cogs,1442886
JRN-036528,2025-09,COST-INV-25-0136,cash,-1442886
JRN-036529,2025-09,INV-25-0137,ar,2404810
JRN-036529,2025-09,INV-25-0137,revenue,-2404810
JRN-036530,2025-09,INV-25-0137,cash,2404810
JRN-036530,2025-09,INV-25-0137,ar,-2404810
JRN-036531,2025-09,COST-INV-25-0137,cogs,1442886
JRN-036531,2025-09,COST-INV-25-0137,cash,-1442886
JRN-036532,2025-09,INV-25-0138,ar,2404810
JRN-036532,2025-09,INV-25-0138,revenue,-2404810
JRN-036533,2025-09,INV-25-0138,cash,2404810
JRN-036533,2025-09,INV-25-0138,ar,-2404810
JRN-036534,2025-09,COST-INV-25-0138,cogs,1442886
JRN-036534,2025-09,COST-INV-25-0138,cash,-1442886
JRN-036535,2025-09,INV-25-0139,ar,2404810
JRN-036535,2025-09,INV-25-0139,revenue,-2404810
JRN-036536,2025-09,INV-25-0139,cash,2404810
JRN-036536,2025-09,INV-25-0139,ar,-2404810
JRN-036537,2025-09,COST-INV-25-0139,cogs,1442886
JRN-036537,2025-09,COST-INV-25-0139,cash,-1442886
JRN-036538,2025-09,INV-25-0140,ar,2404810
JRN-036538,2025-09,INV-25-0140,revenue,-2404810
JRN-036539,2025-09,INV-25-0140,cash,2404810
JRN-036539,2025-09,INV-25-0140,ar,-2404810
JRN-036540,2025-09,COST-INV-25-0140,cogs,1442886
JRN-036540,2025-09,COST-INV-25-0140,cash,-1442886
JRN-036541,2025-09,INV-25-0141,ar,2404810
JRN-036541,2025-09,INV-25-0141,revenue,-2404810
JRN-036542,2025-09,INV-25-0141,cash,2404810
JRN-036542,2025-09,INV-25-0141,ar,-2404810
JRN-036543,2025-09,COST-INV-25-0141,cogs,1442886
JRN-036543,2025-09,COST-INV-25-0141,cash,-1442886
JRN-036544,2025-09,INV-25-0142,ar,2404810
JRN-036544,2025-09,INV-25-0142,revenue,-2404810
JRN-036545,2025-09,INV-25-0142,cash,2404810
JRN-036545,2025-09,INV-25-0142,ar,-2404810
JRN-036546,2025-09,COST-INV-25-0142,cogs,1442886
JRN-036546,2025-09,COST-INV-25-0142,cash,-1442886
JRN-036547,2025-09,INV-25-0143,ar,2404810
JRN-036547,2025-09,INV-25-0143,revenue,-2404810
JRN-036548,2025-09,INV-25-0143,cash,2404810
JRN-036548,2025-09,INV-25-0143,ar,-2404810
JRN-036549,2025-09,COST-INV-25-0143,cogs,1442886
JRN-036549,2025-09,COST-INV-25-0143,cash,-1442886
JRN-036550,2025-09,INV-25-0144,ar,2404810
JRN-036550,2025-09,INV-25-0144,revenue,-2404810
JRN-036551,2025-09,INV-25-0144,cash,2404810
JRN-036551,2025-09,INV-25-0144,ar,-2404810
JRN-036552,2025-09,COST-INV-25-0144,cogs,1442886
JRN-036552,2025-09,COST-INV-25-0144,cash,-1442886
JRN-036553,2025-09,INV-25-0145,ar,2404810
JRN-036553,2025-09,INV-25-0145,revenue,-2404810
JRN-036554,2025-09,INV-25-0145,cash,2404810
JRN-036554,2025-09,INV-25-0145,ar,-2404810
JRN-036555,2025-09,COST-INV-25-0145,cogs,1442886
JRN-036555,2025-09,COST-INV-25-0145,cash,-1442886
JRN-036556,2025-09,INV-25-0146,ar,2404810
JRN-036556,2025-09,INV-25-0146,revenue,-2404810
JRN-036557,2025-09,INV-25-0146,cash,2404810
JRN-036557,2025-09,INV-25-0146,ar,-2404810
JRN-036558,2025-09,COST-INV-25-0146,cogs,1442886
JRN-036558,2025-09,COST-INV-25-0146,cash,-1442886
JRN-036559,2025-09,INV-25-0147,ar,2404810
JRN-036559,2025-09,INV-25-0147,revenue,-2404810
JRN-036560,2025-09,INV-25-0147,cash,2404810
JRN-036560,2025-09,INV-25-0147,ar,-2404810
JRN-036561,2025-09,COST-INV-25-0147,cogs,1442886
JRN-036561,2025-09,COST-INV-25-0147,cash,-1442886
JRN-036562,2025-09,INV-25-0148,ar,2404810
JRN-036562,2025-09,INV-25-0148,revenue,-2404810
JRN-036563,2025-09,INV-25-0148,cash,2404810
JRN-036563,2025-09,INV-25-0148,ar,-2404810
JRN-036564,2025-09,COST-INV-25-0148,cogs,1442886
JRN-036564,2025-09,COST-INV-25-0148,cash,-1442886
JRN-036565,2025-09,INV-25-0149,ar,2404810
JRN-036565,2025-09,INV-25-0149,revenue,-2404810
JRN-036566,2025-09,INV-25-0149,cash,2404810
JRN-036566,2025-09,INV-25-0149,ar,-2404810
JRN-036567,2025-09,COST-INV-25-0149,cogs,1442886
JRN-036567,2025-09,COST-INV-25-0149,cash,-1442886
JRN-036568,2025-09,INV-25-0150,ar,2404810
JRN-036568,2025-09,INV-25-0150,revenue,-2404810
JRN-036569,2025-09,INV-25-0150,cash,2404810
JRN-036569,2025-09,INV-25-0150,ar,-2404810
JRN-036570,2025-09,COST-INV-25-0150,cogs,1442886
JRN-036570,2025-09,COST-INV-25-0150,cash,-1442886
JRN-036571,2025-09,INV-25-0151,ar,2404810
JRN-036571,2025-09,INV-25-0151,revenue,-2404810
JRN-036572,2025-09,INV-25-0151,cash,2404810
JRN-036572,2025-09,INV-25-0151,ar,-2404810
JRN-036573,2025-09,COST-INV-25-0151,cogs,1442886
JRN-036573,2025-09,COST-INV-25-0151,cash,-1442886
JRN-036574,2025-09,INV-25-0152,ar,2404810
JRN-036574,2025-09,INV-25-0152,revenue,-2404810
JRN-036575,2025-09,INV-25-0152,cash,2404810
JRN-036575,2025-09,INV-25-0152,ar,-2404810
JRN-036576,2025-09,COST-INV-25-0152,cogs,1442886
JRN-036576,2025-09,COST-INV-25-0152,cash,-1442886
JRN-036577,2025-09,INV-25-0153,ar,2404810
JRN-036577,2025-09,INV-25-0153,revenue,-2404810
JRN-036578,2025-09,INV-25-0153,cash,2404810
JRN-036578,2025-09,INV-25-0153,ar,-2404810
JRN-036579,2025-09,COST-INV-25-0153,cogs,1442886
JRN-036579,2025-09,COST-INV-25-0153,cash,-1442886
JRN-036580,2025-09,INV-25-0154,ar,2404810
JRN-036580,2025-09,INV-25-0154,revenue,-2404810
JRN-036581,2025-09,INV-25-0154,cash,2404810
JRN-036581,2025-09,INV-25-0154,ar,-2404810
JRN-036582,2025-09,COST-INV-25-0154,cogs,1442886
JRN-036582,2025-09,COST-INV-25-0154,cash,-1442886
JRN-036583,2025-09,INV-25-0155,ar,2404810
JRN-036583,2025-09,INV-25-0155,revenue,-2404810
JRN-036584,2025-09,INV-25-0155,cash,2404810
JRN-036584,2025-09,INV-25-0155,ar,-2404810
JRN-036585,2025-09,COST-INV-25-0155,cogs,1442886
JRN-036585,2025-09,COST-INV-25-0155,cash,-1442886
JRN-036586,2025-09,INV-25-0156,ar,2404810
JRN-036586,2025-09,INV-25-0156,revenue,-2404810
JRN-036587,2025-09,INV-25-0156,cash,2404810
JRN-036587,2025-09,INV-25-0156,ar,-2404810
JRN-036588,2025-09,COST-INV-25-0156,cogs,1442886
JRN-036588,2025-09,COST-INV-25-0156,cash,-1442886
JRN-036589,2025-09,INV-25-0157,ar,2404810
JRN-036589,2025-09,INV-25-0157,revenue,-2404810
JRN-036590,2025-09,INV-25-0157,cash,2404810
JRN-036590,2025-09,INV-25-0157,ar,-2404810
JRN-036591,2025-09,COST-INV-25-0157,cogs,1442886
JRN-036591,2025-09,COST-INV-25-0157,cash,-1442886
JRN-036592,2025-09,INV-25-0158,ar,2404810
JRN-036592,2025-09,INV-25-0158,revenue,-2404810
JRN-036593,2025-09,INV-25-0158,cash,2404810
JRN-036593,2025-09,INV-25-0158,ar,-2404810
JRN-036594,2025-09,COST-INV-25-0158,cogs,1442886
JRN-036594,2025-09,COST-INV-25-0158,cash,-1442886
JRN-036595,2025-09,INV-25-0159,ar,2404810
JRN-036595,2025-09,INV-25-0159,revenue,-2404810
JRN-036596,2025-09,INV-25-0159,cash,2404810
JRN-036596,2025-09,INV-25-0159,ar,-2404810
JRN-036597,2025-09,COST-INV-25-0159,cogs,1442886
JRN-036597,2025-09,COST-INV-25-0159,cash,-1442886
JRN-036598,2025-09,INV-25-0160,ar,2404810
JRN-036598,2025-09,INV-25-0160,revenue,-2404810
JRN-036599,2025-09,INV-25-0160,cash,2404810
JRN-036599,2025-09,INV-25-0160,ar,-2404810
JRN-036600,2025-09,COST-INV-25-0160,cogs,1442886
JRN-036600,2025-09,COST-INV-25-0160,cash,-1442886
JRN-036601,2025-09,INV-25-0161,ar,2404810
JRN-036601,2025-09,INV-25-0161,revenue,-2404810
JRN-036602,2025-09,INV-25-0161,cash,2404810
JRN-036602,2025-09,INV-25-0161,ar,-2404810
JRN-036603,2025-09,COST-INV-25-0161,cogs,1442886
JRN-036603,2025-09,COST-INV-25-0161,cash,-1442886
JRN-036604,2025-09,INV-25-0162,ar,2404810
JRN-036604,2025-09,INV-25-0162,revenue,-2404810
JRN-036605,2025-09,INV-25-0162,cash,2404810
JRN-036605,2025-09,INV-25-0162,ar,-2404810
JRN-036606,2025-09,COST-INV-25-0162,cogs,1442886
JRN-036606,2025-09,COST-INV-25-0162,cash,-1442886
JRN-036607,2025-09,INV-25-0163,ar,2404810
JRN-036607,2025-09,INV-25-0163,revenue,-2404810
JRN-036608,2025-09,INV-25-0163,cash,2404810
JRN-036608,2025-09,INV-25-0163,ar,-2404810
JRN-036609,2025-09,COST-INV-25-0163,cogs,1442886
JRN-036609,2025-09,COST-INV-25-0163,cash,-1442886
JRN-036610,2025-09,INV-25-0164,ar,2404810
JRN-036610,2025-09,INV-25-0164,revenue,-2404810
JRN-036611,2025-09,INV-25-0164,cash,2404810
JRN-036611,2025-09,INV-25-0164,ar,-2404810
JRN-036612,2025-09,COST-INV-25-0164,cogs,1442886
JRN-036612,2025-09,COST-INV-25-0164,cash,-1442886
JRN-036613,2025-09,INV-25-0165,ar,2404810
JRN-036613,2025-09,INV-25-0165,revenue,-2404810
JRN-036614,2025-09,INV-25-0165,cash,2404810
JRN-036614,2025-09,INV-25-0165,ar,-2404810
JRN-036615,2025-09,COST-INV-25-0165,cogs,1442886
JRN-036615,2025-09,COST-INV-25-0165,cash,-1442886
JRN-036616,2025-09,INV-25-0166,ar,2404810
JRN-036616,2025-09,INV-25-0166,revenue,-2404810
JRN-036617,2025-09,INV-25-0166,cash,2404810
JRN-036617,2025-09,INV-25-0166,ar,-2404810
JRN-036618,2025-09,COST-INV-25-0166,cogs,1442886
JRN-036618,2025-09,COST-INV-25-0166,cash,-1442886
JRN-036619,2025-09,INV-25-0167,ar,2404810
JRN-036619,2025-09,INV-25-0167,revenue,-2404810
JRN-036620,2025-09,INV-25-0167,cash,2404810
JRN-036620,2025-09,INV-25-0167,ar,-2404810
JRN-036621,2025-09,COST-INV-25-0167,cogs,1442886
JRN-036621,2025-09,COST-INV-25-0167,cash,-1442886
JRN-036622,2025-09,INV-25-0168,ar,2404810
JRN-036622,2025-09,INV-25-0168,revenue,-2404810
JRN-036623,2025-09,INV-25-0168,cash,2404810
JRN-036623,2025-09,INV-25-0168,ar,-2404810
JRN-036624,2025-09,COST-INV-25-0168,cogs,1442886
JRN-036624,2025-09,COST-INV-25-0168,cash,-1442886
JRN-036625,2025-09,INV-25-0169,ar,2404810
JRN-036625,2025-09,INV-25-0169,revenue,-2404810
JRN-036626,2025-09,INV-25-0169,cash,2404810
JRN-036626,2025-09,INV-25-0169,ar,-2404810
JRN-036627,2025-09,COST-INV-25-0169,cogs,1442886
JRN-036627,2025-09,COST-INV-25-0169,cash,-1442886
JRN-036628,2025-09,INV-25-0170,ar,2404810
JRN-036628,2025-09,INV-25-0170,revenue,-2404810
JRN-036629,2025-09,INV-25-0170,cash,2404810
JRN-036629,2025-09,INV-25-0170,ar,-2404810
JRN-036630,2025-09,COST-INV-25-0170,cogs,1442886
JRN-036630,2025-09,COST-INV-25-0170,cash,-1442886
JRN-036631,2025-09,INV-25-0171,ar,2404810
JRN-036631,2025-09,INV-25-0171,revenue,-2404810
JRN-036632,2025-09,INV-25-0171,cash,2404810
JRN-036632,2025-09,INV-25-0171,ar,-2404810
JRN-036633,2025-09,COST-INV-25-0171,cogs,1442886
JRN-036633,2025-09,COST-INV-25-0171,cash,-1442886
JRN-036634,2025-09,INV-25-0172,ar,2404810
JRN-036634,2025-09,INV-25-0172,revenue,-2404810
JRN-036635,2025-09,INV-25-0172,cash,2404810
JRN-036635,2025-09,INV-25-0172,ar,-2404810
JRN-036636,2025-09,COST-INV-25-0172,cogs,1442886
JRN-036636,2025-09,COST-INV-25-0172,cash,-1442886
JRN-036637,2025-09,INV-25-0173,ar,2404810
JRN-036637,2025-09,INV-25-0173,revenue,-2404810
JRN-036638,2025-09,INV-25-0173,cash,2404810
JRN-036638,2025-09,INV-25-0173,ar,-2404810
JRN-036639,2025-09,COST-INV-25-0173,cogs,1442886
JRN-036639,2025-09,COST-INV-25-0173,cash,-1442886
JRN-036640,2025-09,INV-25-0174,ar,2404810
JRN-036640,2025-09,INV-25-0174,revenue,-2404810
JRN-036641,2025-09,INV-25-0174,cash,2404810
JRN-036641,2025-09,INV-25-0174,ar,-2404810
JRN-036642,2025-09,COST-INV-25-0174,cogs,1442886
JRN-036642,2025-09,COST-INV-25-0174,cash,-1442886
JRN-036643,2025-09,INV-25-0175,ar,2404810
JRN-036643,2025-09,INV-25-0175,revenue,-2404810
JRN-036644,2025-09,INV-25-0175,cash,2404810
JRN-036644,2025-09,INV-25-0175,ar,-2404810
JRN-036645,2025-09,COST-INV-25-0175,cogs,1442886
JRN-036645,2025-09,COST-INV-25-0175,cash,-1442886
JRN-036646,2025-09,INV-25-0176,ar,2404810
JRN-036646,2025-09,INV-25-0176,revenue,-2404810
JRN-036647,2025-09,INV-25-0176,cash,2404810
JRN-036647,2025-09,INV-25-0176,ar,-2404810
JRN-036648,2025-09,COST-INV-25-0176,cogs,1442886
JRN-036648,2025-09,COST-INV-25-0176,cash,-1442886
JRN-036649,2025-09,INV-25-0177,ar,2404810
JRN-036649,2025-09,INV-25-0177,revenue,-2404810
JRN-036650,2025-09,INV-25-0177,cash,2404810
JRN-036650,2025-09,INV-25-0177,ar,-2404810
JRN-036651,2025-09,COST-INV-25-0177,cogs,1442886
JRN-036651,2025-09,COST-INV-25-0177,cash,-1442886
JRN-036652,2025-09,INV-25-0178,ar,2404810
JRN-036652,2025-09,INV-25-0178,revenue,-2404810
JRN-036653,2025-09,INV-25-0178,cash,2404810
JRN-036653,2025-09,INV-25-0178,ar,-2404810
JRN-036654,2025-09,COST-INV-25-0178,cogs,1442886
JRN-036654,2025-09,COST-INV-25-0178,cash,-1442886
JRN-036655,2025-09,INV-25-0179,ar,2404810
JRN-036655,2025-09,INV-25-0179,revenue,-2404810
JRN-036656,2025-09,INV-25-0179,cash,2404810
JRN-036656,2025-09,INV-25-0179,ar,-2404810
JRN-036657,2025-09,COST-INV-25-0179,cogs,1442886
JRN-036657,2025-09,COST-INV-25-0179,cash,-1442886
JRN-036658,2025-09,INV-25-0180,ar,2404810
JRN-036658,2025-09,INV-25-0180,revenue,-2404810
JRN-036659,2025-09,INV-25-0180,cash,2404810
JRN-036659,2025-09,INV-25-0180,ar,-2404810
JRN-036660,2025-09,COST-INV-25-0180,cogs,1442886
JRN-036660,2025-09,COST-INV-25-0180,cash,-1442886
JRN-036661,2025-09,INV-25-0181,ar,2404810
JRN-036661,2025-09,INV-25-0181,revenue,-2404810
JRN-036662,2025-09,INV-25-0181,cash,2404810
JRN-036662,2025-09,INV-25-0181,ar,-2404810
JRN-036663,2025-09,COST-INV-25-0181,cogs,1442886
JRN-036663,2025-09,COST-INV-25-0181,cash,-1442886
JRN-036664,2025-09,INV-25-0182,ar,2404810
JRN-036664,2025-09,INV-25-0182,revenue,-2404810
JRN-036665,2025-09,INV-25-0182,cash,2404810
JRN-036665,2025-09,INV-25-0182,ar,-2404810
JRN-036666,2025-09,COST-INV-25-0182,cogs,1442886
JRN-036666,2025-09,COST-INV-25-0182,cash,-1442886
JRN-036667,2025-09,INV-25-0183,ar,2404810
JRN-036667,2025-09,INV-25-0183,revenue,-2404810
JRN-036668,2025-09,INV-25-0183,cash,2404810
JRN-036668,2025-09,INV-25-0183,ar,-2404810
JRN-036669,2025-09,COST-INV-25-0183,cogs,1442886
JRN-036669,2025-09,COST-INV-25-0183,cash,-1442886
JRN-036670,2025-09,INV-25-0184,ar,2404810
JRN-036670,2025-09,INV-25-0184,revenue,-2404810
JRN-036671,2025-09,INV-25-0184,cash,2404810
JRN-036671,2025-09,INV-25-0184,ar,-2404810
JRN-036672,2025-09,COST-INV-25-0184,cogs,1442886
JRN-036672,2025-09,COST-INV-25-0184,cash,-1442886
JRN-036673,2025-09,INV-25-0185,ar,2404810
JRN-036673,2025-09,INV-25-0185,revenue,-2404810
JRN-036674,2025-09,INV-25-0185,cash,2404810
JRN-036674,2025-09,INV-25-0185,ar,-2404810
JRN-036675,2025-09,COST-INV-25-0185,cogs,1442886
JRN-036675,2025-09,COST-INV-25-0185,cash,-1442886
JRN-036676,2025-09,INV-25-0186,ar,2404810
JRN-036676,2025-09,INV-25-0186,revenue,-2404810
JRN-036677,2025-09,INV-25-0186,cash,2404810
JRN-036677,2025-09,INV-25-0186,ar,-2404810
JRN-036678,2025-09,COST-INV-25-0186,cogs,1442886
JRN-036678,2025-09,COST-INV-25-0186,cash,-1442886
JRN-036679,2025-09,INV-25-0187,ar,2404810
JRN-036679,2025-09,INV-25-0187,revenue,-2404810
JRN-036680,2025-09,INV-25-0187,cash,2404810
JRN-036680,2025-09,INV-25-0187,ar,-2404810
JRN-036681,2025-09,COST-INV-25-0187,cogs,1442886
JRN-036681,2025-09,COST-INV-25-0187,cash,-1442886
JRN-036682,2025-09,INV-25-0188,ar,2404810
JRN-036682,2025-09,INV-25-0188,revenue,-2404810
JRN-036683,2025-09,INV-25-0188,cash,2404810
JRN-036683,2025-09,INV-25-0188,ar,-2404810
JRN-036684,2025-09,COST-INV-25-0188,cogs,1442886
JRN-036684,2025-09,COST-INV-25-0188,cash,-1442886
JRN-036685,2025-09,INV-25-0189,ar,2404810
JRN-036685,2025-09,INV-25-0189,revenue,-2404810
JRN-036686,2025-09,INV-25-0189,cash,2404810
JRN-036686,2025-09,INV-25-0189,ar,-2404810
JRN-036687,2025-09,COST-INV-25-0189,cogs,1442886
JRN-036687,2025-09,COST-INV-25-0189,cash,-1442886
JRN-036688,2025-09,INV-25-0190,ar,2404810
JRN-036688,2025-09,INV-25-0190,revenue,-2404810
JRN-036689,2025-09,INV-25-0190,cash,2404810
JRN-036689,2025-09,INV-25-0190,ar,-2404810
JRN-036690,2025-09,COST-INV-25-0190,cogs,1442886
JRN-036690,2025-09,COST-INV-25-0190,cash,-1442886
JRN-036691,2025-09,INV-25-0191,ar,2404810
JRN-036691,2025-09,INV-25-0191,revenue,-2404810
JRN-036692,2025-09,INV-25-0191,cash,2404810
JRN-036692,2025-09,INV-25-0191,ar,-2404810
JRN-036693,2025-09,COST-INV-25-0191,cogs,1442886
JRN-036693,2025-09,COST-INV-25-0191,cash,-1442886
JRN-036694,2025-09,INV-25-0192,ar,2404810
JRN-036694,2025-09,INV-25-0192,revenue,-2404810
JRN-036695,2025-09,INV-25-0192,cash,2404810
JRN-036695,2025-09,INV-25-0192,ar,-2404810
JRN-036696,2025-09,COST-INV-25-0192,cogs,1442886
JRN-036696,2025-09,COST-INV-25-0192,cash,-1442886
JRN-036697,2025-09,INV-25-0193,ar,2404810
JRN-036697,2025-09,INV-25-0193,revenue,-2404810
JRN-036698,2025-09,INV-25-0193,cash,2404810
JRN-036698,2025-09,INV-25-0193,ar,-2404810
JRN-036699,2025-09,COST-INV-25-0193,cogs,1442886
